bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14,bus15,bus16,bus17,bus18,bus19,bus20,bus21,bus22,bus23,bus24,bus25,bus26,bus27,bus28,bus29,bus30,bus31,bus32,bus33
0,67,4,106,38,23,22,148,13,41,6,8,8,16,2,57,41,9,16,42,40,69,38,112,118,43,17,1,29,135,148,54,43
0,60,59,78,34,22,65,164,28,59,20,57,1,37,34,57,46,67,71,14,33,44,33,247,42,56,50,17,96,6,119,164,24
0,18,13,106,38,42,163,190,51,15,33,17,0,85,3,45,5,17,17,43,17,52,28,363,119,9,57,50,118,162,59,48,56
0,40,90,120,41,13,29,49,18,52,38,48,52,95,17,3,45,39,37,47,40,56,85,191,275,36,32,53,44,118,102,152,46
0,73,83,78,55,47,195,113,40,52,0,8,41,99,30,56,20,55,65,36,70,31,74,76,358,25,29,16,82,48,37,168,5
0,51,64,40,53,2,47,148,21,54,13,13,39,87,58,38,59,30,12,14,76,32,80,186,89,30,18,18,106,123,32,0,6
0,92,46,19,26,51,128,68,10,21,41,23,37,42,47,0,34,31,19,34,40,34,67,232,415,10,39,60,45,94,114,104,34
0,18,1,39,48,32,23,146,14,4,27,9,5,2,50,50,0,67,31,56,41,56,63,320,230,22,47,22,107,173,88,138,5
0,83,56,107,32,2,54,196,52,41,5,27,39,89,17,3,43,24,12,90,67,66,29,282,5,12,13,39,15,32,121,200,3
0,66,89,46,7,22,22,79,52,56,17,0,60,8,5,9,32,34,70,54,45,37,7,238,31,36,49,1,73,66,72,107,31
0,72,41,28,26,49,62,127,60,56,22,41,28,50,42,44,11,45,49,46,52,83,2,45,161,39,60,30,29,14,145,166,31
0,3,55,43,38,54,18,186,1,24,11,13,53,5,17,31,46,11,48,12,52,52,68,388,137,5,8,55,63,17,81,199,38
0,79,79,101,40,45,42,84,52,58,40,28,42,86,41,1,35,52,4,60,39,50,83,6,122,26,20,17,49,117,127,37,19
0,24,72,114,18,58,156,42,24,25,44,52,23,20,4,0,31,80,40,8,43,41,70,351,184,32,41,8,78,15,114,93,53
0,38,31,13,54,38,173,5,56,50,32,46,55,49,7,23,2,66,8,6,9,14,78,236,73,19,54,4,53,59,108,186,11
0,45,46,85,53,56,48,2,50,15,10,2,39,72,17,56,38,18,81,74,20,24,18,108,152,39,11,10,30,192,127,17,48
0,31,67,46,53,3,125,198,9,8,25,55,37,63,38,29,0,82,22,20,60,76,3,414,260,10,17,43,24,71,12,59,10
0,7,69,105,12,6,27,115,52,56,25,2,32,63,22,37,33,21,69,6,15,38,67,237,306,26,36,42,97,92,90,202,36
0,2,2,89,0,0,182,117,24,56,18,42,2,65,14,24,48,89,69,61,34,4,32,317,317,8,40,10,70,135,32,150,6
0,12,24,105,38,30,159,92,9,27,40,43,16,51,16,8,9,52,16,59,30,89,29,57,141,19,37,45,3,84,100,85,41
0,2,30,98,43,34,132,1,56,51,34,55,54,120,5,6,47,28,43,22,59,29,15,311,284,5,45,1,15,140,146,205,33
0,93,53,88,23,12,140,129,52,6,15,54,31,95,41,19,25,78,79,29,68,77,81,320,218,19,5,23,75,139,87,182,41
0,80,2,101,14,5,9,181,31,20,17,17,50,107,41,2,38,72,63,1,3,41,6,161,318,32,1,18,29,30,6,168,51
0,88,33,117,7,19,76,172,39,57,20,52,3,85,46,51,32,53,73,81,45,8,60,319,303,32,11,41,22,51,140,25,10
0,73,58,108,23,16,4,160,49,2,20,15,22,115,51,29,27,4,28,55,82,81,26,318,76,48,44,1,64,93,107,48,58
0,84,51,10,57,12,61,189,29,6,39,32,60,30,16,43,5,90,58,28,57,27,68,381,291,0,50,17,90,20,41,175,31
0,80,9,30,5,17,88,69,28,12,32,17,21,59,30,25,55,90,3,63,75,65,67,341,375,53,27,49,81,14,111,142,45
0,10,6,114,21,15,198,17,14,54,25,35,6,28,55,5,11,6,24,34,40,25,84,238,141,5,19,29,25,50,79,191,58
0,56,75,70,14,35,153,155,35,17,11,16,0,111,3,52,17,47,59,13,74,71,40,35,142,37,47,36,65,161,4,197,0
0,0,88,96,7,14,73,50,39,18,8,44,55,117,37,7,10,75,12,57,32,68,53,309,328,60,25,35,100,167,96,121,55
0,86,73,93,2,27,15,34,58,57,4,19,42,70,15,10,46,5,43,64,60,34,51,92,352,17,32,35,119,132,72,170,25
0,51,7,27,17,5,3,182,9,51,9,55,27,93,4,46,27,49,87,15,4,7,19,283,253,52,31,18,73,128,112,105,17
0,84,63,108,50,29,64,75,39,41,19,59,12,104,49,25,44,57,7,55,51,2,20,419,242,44,44,20,45,56,119,85,49
0,60,53,10,51,11,137,61,34,51,29,55,10,59,35,39,27,24,27,13,74,41,60,214,233,57,31,15,37,52,101,88,0
0,55,9,116,19,33,53,13,16,6,2,17,20,79,26,12,33,70,46,70,49,71,23,159,228,36,21,40,74,172,0,104,5
0,79,35,19,52,24,136,50,58,38,11,23,55,116,42,53,24,81,32,73,73,5,16,252,26,8,14,18,71,91,43,209,48
0,85,62,55,59,14,165,31,22,10,17,54,52,76,56,12,15,27,40,26,76,81,5,288,383,31,42,54,46,120,67,156,47
0,24,15,35,42,57,33,199,55,30,12,50,55,55,22,50,0,58,5,37,64,18,41,56,297,14,47,13,27,117,49,160,5
0,57,49,40,46,49,193,85,51,19,2,59,8,37,43,12,20,12,45,80,71,81,42,121,302,53,35,16,78,148,51,205,24
0,23,34,9,52,35,147,47,36,36,2,10,33,80,14,43,13,17,36,73,38,51,63,149,176,50,13,34,68,72,97,192,6
0,84,51,61,39,45,112,95,9,57,30,34,47,58,19,10,35,21,63,52,5,70,31,370,1,12,7,12,28,30,87,85,24
0,61,5,106,15,36,156,76,19,2,21,57,30,98,5,6,38,89,20,2,46,72,6,18,179,32,57,41,72,33,21,32,31
0,85,63,53,27,4,105,115,44,43,20,6,1,4,36,33,59,62,51,18,31,56,65,198,148,3,7,49,29,94,78,70,8
0,75,2,34,17,4,146,66,39,46,12,31,56,57,26,50,17,46,80,12,18,0,56,234,363,44,40,7,37,50,142,88,44
0,85,4,49,19,9,143,119,17,52,7,22,8,52,5,15,1,43,5,71,11,4,20,198,226,28,23,26,33,84,50,165,46
0,14,22,41,8,44,76,156,53,5,44,33,30,116,40,55,36,34,35,14,15,31,8,418,373,27,19,40,25,58,86,0,37
0,18,80,87,58,13,85,20,3,45,33,36,11,4,15,5,48,28,36,59,62,30,60,164,182,15,26,45,31,52,79,4,48
0,29,74,30,2,37,178,33,4,30,10,14,53,9,20,46,22,51,64,71,43,1,76,142,365,25,35,55,50,97,77,118,45
0,5,13,100,17,60,107,196,56,19,12,19,1,11,32,1,32,50,81,27,86,32,68,190,7,6,32,58,98,156,11,13,19
0,16,62,41,41,2,106,150,12,36,19,30,31,94,19,56,48,10,54,36,73,14,33,82,64,23,25,55,88,4,95,93,48
0,88,33,36,51,20,74,49,19,18,13,51,42,92,9,1,11,87,70,48,1,14,52,97,162,1,14,14,8,131,3,107,46
0,24,15,89,14,32,25,139,32,12,22,14,41,50,45,46,30,2,7,21,42,70,68,42,348,14,2,60,0,107,52,8,38
0,58,55,116,10,2,71,152,18,15,42,31,20,62,33,21,26,47,42,83,74,43,39,414,24,59,57,28,105,29,144,19,20
0,52,18,14,10,8,189,100,57,19,5,38,54,84,35,0,40,15,10,33,76,88,57,130,380,44,47,3,65,130,74,59,33
0,81,6,88,7,37,149,158,34,16,30,18,33,87,52,20,48,82,51,9,57,60,76,233,283,6,48,2,93,142,115,138,16
0,2,76,49,41,12,101,163,21,54,27,8,14,59,43,32,60,55,21,45,41,66,1,175,232,40,31,50,117,87,9,86,48
0,45,60,97,47,40,105,30,32,5,39,46,58,59,18,18,11,38,88,50,18,68,45,305,10,21,58,3,100,128,140,114,55
0,94,67,74,48,2,138,84,28,40,44,23,53,59,29,53,50,19,13,62,65,51,56,213,170,33,10,34,91,41,132,113,12
0,41,22,19,15,54,198,138,13,24,39,58,38,84,57,25,1,17,76,40,89,6,55,345,27,0,50,42,98,163,28,188,14
0,71,50,104,26,27,192,158,37,34,0,36,33,8,28,56,0,25,35,15,85,41,12,79,216,26,28,2,46,65,55,40,59
0,44,6,51,41,44,141,101,55,18,4,50,54,78,53,31,20,78,50,40,70,20,33,158,202,38,60,60,94,28,117,2,24
0,5,0,113,17,13,115,185,5,11,33,49,38,110,60,55,5,2,63,51,80,36,41,338,378,7,9,52,81,71,73,148,11
0,15,54,41,6,7,115,53,56,16,24,1,55,67,6,37,18,19,19,18,90,15,31,376,157,30,13,16,120,168,130,11,10
0,73,49,100,33,41,175,81,54,26,41,33,26,99,2,2,3,52,80,90,79,81,5,401,41,23,50,1,93,191,108,183,49
0,43,53,71,45,16,91,144,9,23,16,14,54,21,54,54,50,43,65,73,19,73,64,222,290,25,22,52,115,191,86,76,44
0,56,21,53,35,8,106,100,46,44,18,24,51,66,35,60,44,63,31,50,55,51,86,350,324,39,3,47,41,13,8,99,59
0,15,76,89,56,15,34,41,26,25,6,13,46,30,20,5,30,38,69,4,1,39,75,34,217,4,17,9,84,8,146,40,1
0,12,69,110,6,10,81,33,7,2,12,46,48,6,25,25,36,61,30,18,26,74,29,314,57,0,35,13,10,184,69,70,33
0,100,36,118,28,22,71,108,22,48,7,11,15,76,22,43,10,68,71,30,67,15,17,252,40,46,41,58,28,120,111,12,5
0,92,87,20,24,45,53,91,21,48,27,2,12,70,30,7,23,37,9,89,67,30,35,212,56,28,5,29,29,187,130,9,44
0,84,1,38,9,48,165,38,11,45,37,12,2,33,22,32,49,58,81,49,29,59,10,316,8,44,34,22,23,98,61,137,1
0,58,17,36,9,58,173,106,44,28,40,32,27,72,17,30,41,62,4,38,43,20,77,277,151,6,54,57,26,46,112,96,12
0,71,71,117,23,10,172,48,50,21,7,11,7,76,56,32,24,51,72,90,47,46,43,357,173,4,10,36,20,178,33,188,53
0,12,37,62,49,5,38,78,39,11,2,1,14,104,9,56,42,35,51,15,1,77,4,390,334,38,60,21,53,3,142,136,32
0,15,25,88,35,11,108,87,47,44,44,30,42,94,11,33,3,41,90,69,34,79,74,167,379,2,42,35,26,92,56,3,20
0,62,89,92,26,10,84,57,25,43,10,21,36,0,15,30,48,31,80,46,41,88,67,137,213,54,8,6,37,193,110,206,7
0,0,2,12,4,30,83,155,59,30,2,54,28,119,56,57,35,64,24,85,74,76,34,320,37,28,55,49,13,41,98,104,2
0,58,39,105,38,51,58,135,11,60,6,49,27,29,11,60,42,74,1,7,29,80,8,356,48,3,9,38,109,40,10,24,56
0,49,39,6,9,7,128,169,18,40,33,7,55,16,2,58,21,8,60,18,52,74,10,244,58,4,0,51,9,180,55,143,53
0,19,49,108,13,44,81,1,26,46,3,2,52,41,46,13,38,51,46,5,48,54,64,213,269,29,51,59,78,159,11,31,21
0,14,77,66,52,10,22,175,30,9,27,19,4,68,38,5,49,7,45,62,16,11,62,225,308,23,49,13,110,171,130,57,19
0,70,42,56,31,51,148,72,54,52,9,28,35,98,60,36,12,47,22,28,16,38,30,262,147,22,23,12,3,95,82,150,11
0,56,54,103,0,30,104,146,35,43,32,44,9,73,54,15,50,80,77,23,76,11,43,72,70,11,16,59,107,150,125,84,14
0,53,33,76,41,0,139,51,39,54,37,28,23,49,50,6,51,12,78,89,36,46,13,81,165,58,49,4,107,104,118,4,3
0,75,51,94,15,59,155,162,29,41,1,20,23,20,8,6,40,43,64,0,60,29,8,190,217,29,14,50,50,193,136,156,26
0,51,89,26,15,44,166,154,2,30,20,27,41,67,27,22,52,26,52,90,27,79,30,268,196,24,3,17,37,16,122,45,33
0,38,71,16,30,60,142,135,21,42,43,0,24,12,59,60,32,1,42,50,32,69,14,385,143,47,19,58,39,70,124,17,7
0,35,66,107,56,51,115,98,3,28,18,1,47,1,58,17,22,80,84,41,25,43,12,362,143,23,23,59,25,152,139,210,53
0,98,7,102,23,7,152,35,13,44,39,12,16,44,3,54,9,23,52,4,67,7,58,108,39,37,58,39,82,34,74,30,22
0,4,88,65,23,23,16,41,30,43,8,13,2,80,42,26,58,47,66,23,71,62,22,137,386,54,32,10,20,53,125,90,2
0,73,33,84,52,40,125,129,10,49,9,1,43,120,50,37,24,39,12,35,44,52,9,146,56,57,54,19,34,125,37,107,57
0,30,85,34,12,23,132,120,51,59,16,14,53,0,47,60,21,65,59,73,89,73,8,88,201,12,37,9,30,98,30,70,11
0,65,87,8,27,4,124,98,38,47,6,59,31,63,19,23,60,3,20,10,17,7,2,256,67,6,51,0,91,24,146,61,18
0,25,34,7,58,46,41,85,60,52,44,18,32,97,35,40,51,5,32,62,10,89,28,304,125,58,50,42,43,48,120,53,57
0,4,5,86,16,2,9,163,38,38,25,40,22,22,55,44,19,53,6,35,8,58,19,294,121,49,2,42,57,128,37,69,56
0,14,31,24,37,15,75,84,18,41,5,33,29,105,1,59,30,24,31,40,11,85,33,133,197,0,32,50,66,188,13,180,28
0,39,83,68,42,53,158,187,15,1,26,52,26,117,48,41,10,51,58,60,85,80,38,236,59,60,16,44,8,30,17,136,40
0,55,86,25,42,49,129,66,17,57,1,22,3,70,15,41,24,50,61,42,71,47,5,225,34,7,53,52,24,133,109,130,39
0,93,38,51,54,38,136,156,60,25,36,44,3,107,0,39,11,18,41,85,84,72,84,6,12,5,39,44,110,174,70,208,8
0,42,21,95,13,9,36,121,21,17,16,22,23,97,45,48,52,48,73,8,64,57,50,97,245,25,15,13,75,12,7,56,48
0,81,12,7,0,11,183,45,43,58,43,32,19,41,24,5,49,37,16,31,36,30,78,277,53,8,44,30,36,151,128,154,25
0,2,69,113,8,50,69,32,6,49,41,1,40,82,34,24,37,84,45,90,19,32,72,155,367,60,4,60,120,60,109,13,4
0,40,86,42,41,19,108,48,54,0,31,58,57,107,57,27,50,81,88,11,10,25,69,61,46,13,47,35,45,91,69,91,52
0,70,69,72,44,4,16,86,38,14,33,0,49,0,27,39,58,76,39,22,20,64,51,258,311,37,36,42,34,117,135,113,25
0,84,73,94,31,20,174,150,54,1,12,60,47,49,42,47,52,25,76,81,65,77,45,58,132,39,29,10,67,82,84,157,57
0,71,81,45,56,33,147,166,32,16,0,8,24,64,34,7,38,32,37,32,56,9,89,300,68,30,45,27,33,23,118,197,35
0,42,38,114,36,22,188,152,60,29,25,27,12,76,59,20,25,55,33,49,40,34,80,132,223,56,33,14,120,17,8,112,17
0,1,90,60,22,43,186,195,58,37,35,45,19,21,40,59,39,7,66,3,80,19,20,96,80,29,32,44,6,94,48,125,21
0,79,85,12,10,58,44,1,41,29,44,1,51,68,4,9,26,89,60,38,13,36,11,342,294,32,47,51,87,85,57,29,44
0,45,51,70,16,50,127,91,32,35,9,11,18,27,3,30,32,66,59,90,30,51,53,172,415,20,13,7,110,180,100,72,20
0,24,8,117,20,17,115,55,21,5,32,20,32,30,17,43,53,28,8,80,4,45,87,164,288,51,54,43,9,155,118,193,51
0,92,53,54,54,41,157,131,59,32,12,42,29,49,27,30,27,25,35,10,23,40,13,173,264,40,1,12,77,97,65,176,45
0,54,49,115,41,17,113,89,4,44,34,56,8,66,42,32,14,83,43,30,53,70,11,336,88,13,29,42,25,114,16,72,2
0,84,73,68,55,1,70,91,19,58,10,20,12,96,33,25,51,26,79,41,73,38,36,269,91,11,50,16,72,34,30,189,22
0,41,29,32,41,3,9,68,11,49,2,50,15,27,39,14,32,32,2,16,78,21,58,112,1,53,58,41,52,80,89,7,60
0,85,50,100,23,49,121,196,18,1,43,50,34,8,32,60,17,75,59,80,53,15,17,152,335,59,6,12,111,147,5,84,28
0,58,39,41,34,41,97,136,43,26,24,7,7,73,41,25,23,6,25,58,86,36,8,229,134,36,14,2,37,108,17,55,22
0,69,84,78,30,11,120,134,9,8,40,52,17,58,57,43,14,5,13,38,0,44,49,127,76,11,51,24,29,22,99,65,59
0,76,31,3,7,60,128,114,25,48,5,33,17,14,32,51,41,53,70,27,51,8,55,139,239,7,47,39,0,151,131,84,37
0,94,63,16,15,21,135,171,0,2,8,56,28,98,22,6,49,28,34,82,32,43,78,305,18,4,46,20,87,185,19,51,29
0,91,68,82,27,43,66,200,12,34,30,48,24,30,32,16,34,72,21,14,17,53,14,229,296,12,51,4,116,153,101,74,9
0,68,82,63,1,12,27,28,24,4,40,17,46,10,45,33,11,10,30,8,49,7,66,207,363,59,13,3,108,13,144,200,44
0,5,85,104,4,6,143,145,28,11,7,23,30,36,0,14,3,8,41,78,89,6,32,151,27,13,26,12,120,128,145,97,17
0,23,36,29,24,12,46,22,6,20,44,57,1,59,3,3,54,58,22,59,15,28,86,55,320,1,19,45,113,187,58,188,11
0,44,46,83,22,18,54,69,17,54,5,42,21,57,2,53,27,9,90,8,55,6,24,198,80,22,19,24,35,194,2,69,7
0,43,12,41,20,44,85,33,38,6,20,55,25,105,17,55,6,39,5,85,76,36,73,120,93,5,27,2,99,107,100,154,21
0,63,22,14,43,57,123,61,11,29,40,50,53,2,15,53,23,55,39,20,74,79,60,32,70,50,7,32,58,124,77,204,19
0,87,29,35,8,32,143,157,27,47,2,44,35,45,38,39,60,7,60,34,35,60,88,180,125,15,2,31,26,60,96,24,41
0,96,47,114,37,48,186,177,57,24,1,52,4,69,54,22,60,90,83,23,41,63,8,47,70,46,41,28,99,120,8,16,9
0,40,15,73,25,20,4,87,18,0,38,6,42,32,0,24,44,78,15,6,60,7,7,84,52,27,28,41,31,127,42,188,12
0,23,8,78,48,41,158,157,12,20,10,32,41,3,47,21,47,25,4,21,28,80,34,112,251,10,18,45,35,132,110,153,1
0,63,14,93,16,10,3,35,3,9,30,44,1,114,3,5,37,52,15,24,89,50,44,154,84,59,43,14,92,105,26,158,22
0,52,56,89,55,5,90,146,43,29,33,43,26,38,20,52,44,34,65,0,34,15,89,299,248,23,28,57,5,22,83,137,17
0,42,7,119,50,33,133,59,10,30,8,16,32,118,2,60,17,48,32,36,80,70,58,365,1,45,45,19,53,150,123,55,28
0,54,41,63,59,12,146,154,45,11,16,5,5,97,35,5,44,14,20,42,35,36,64,118,137,48,18,52,85,55,31,65,26
0,21,44,92,47,11,103,60,12,13,33,50,9,54,56,47,18,24,50,85,85,4,60,410,117,13,52,9,101,156,12,168,0
0,4,64,78,5,10,44,196,28,32,23,56,1,88,41,7,20,85,41,0,89,39,9,243,18,48,26,35,99,150,120,71,42
0,42,76,88,40,49,199,111,27,36,27,43,21,80,5,3,0,81,20,23,41,9,83,219,28,17,41,22,95,63,105,122,53
0,15,72,102,9,39,1,105,29,38,42,38,26,33,59,10,46,58,12,18,83,32,85,149,228,28,13,9,31,29,34,95,49
0,42,50,73,14,3,51,104,44,27,34,24,27,116,30,9,36,10,69,11,55,78,78,406,22,33,50,19,81,34,147,166,50
0,44,44,51,21,47,145,126,51,38,35,29,38,25,18,13,60,67,82,45,72,0,28,139,272,3,17,26,71,112,141,208,53
0,62,54,50,13,49,8,1,54,20,39,15,24,92,9,31,5,68,90,57,34,32,63,168,82,23,33,8,28,14,53,201,43
0,96,44,67,11,15,162,99,23,25,16,12,50,105,13,32,44,39,23,60,10,75,18,257,299,10,3,13,50,108,55,167,41
0,1,89,102,51,49,145,83,12,49,34,31,50,53,15,13,6,34,13,80,88,75,40,163,1,42,13,50,73,26,74,134,24
0,11,20,26,20,42,42,2,11,48,12,38,36,75,28,7,54,83,0,0,88,40,31,119,236,5,14,52,95,176,46,34,37
0,44,16,92,8,17,179,79,56,4,34,29,17,109,32,52,15,79,69,90,20,6,14,153,337,46,30,32,30,117,87,68,33
0,81,7,26,46,1,195,164,43,9,1,59,41,75,51,25,34,17,78,90,23,0,79,229,141,7,11,13,42,32,82,205,53
0,44,33,55,35,8,94,156,59,24,28,38,38,26,4,58,44,62,30,4,62,22,44,271,199,50,18,49,109,189,110,71,57
0,27,82,106,46,23,99,129,49,31,6,42,5,106,27,1,40,23,61,8,60,30,30,390,332,58,49,14,71,134,141,169,36
0,63,15,108,44,28,155,163,8,38,39,23,40,16,7,44,20,20,66,49,76,6,57,398,243,58,53,31,77,116,129,204,54
0,89,19,68,1,28,7,93,41,0,45,18,1,29,22,38,19,54,65,51,28,13,15,309,101,21,59,45,30,46,72,193,53
0,18,8,73,11,5,175,154,22,35,31,9,34,88,2,54,16,10,76,24,10,36,68,407,325,8,19,26,90,7,28,26,46
0,72,49,13,16,20,96,137,3,47,22,46,0,50,36,47,57,53,12,11,30,65,81,419,67,13,0,39,60,129,113,190,46
0,87,69,91,22,32,125,165,32,10,3,27,16,116,18,0,14,55,3,37,68,70,10,90,131,58,1,0,12,55,0,60,47
0,34,87,89,35,16,189,28,33,32,33,9,55,117,19,15,9,2,37,33,87,62,30,95,21,36,35,29,10,62,108,56,34
0,40,46,65,16,40,13,187,33,24,32,27,38,27,34,22,45,78,55,73,43,79,90,348,27,52,50,10,50,153,42,79,16
0,59,14,7,22,36,90,31,13,36,21,19,16,22,59,4,27,19,29,55,46,17,81,252,169,22,11,10,68,141,111,119,9
0,8,63,17,25,14,126,102,6,2,24,8,16,69,35,48,32,30,26,4,52,67,30,198,27,3,25,46,90,177,143,50,11
0,36,4,85,51,24,116,94,43,59,20,57,23,107,13,52,46,40,22,25,1,15,71,136,294,22,14,24,31,125,132,75,5
0,7,88,51,32,42,149,38,44,29,2,43,35,55,34,43,48,23,33,13,87,58,2,212,226,16,47,40,111,69,131,191,12
0,2,69,27,6,24,14,98,58,55,24,2,41,32,24,36,53,75,15,77,54,51,35,337,313,26,51,25,83,120,117,109,51
0,65,88,119,2,34,94,107,47,23,5,58,10,28,8,24,59,36,30,9,24,35,59,207,15,11,26,19,69,33,54,53,21
0,26,67,117,6,9,146,182,9,32,29,11,34,91,8,31,26,52,18,61,61,26,62,299,305,14,2,32,32,82,107,139,22
0,70,86,31,51,41,25,136,35,34,25,29,21,20,15,44,16,89,86,24,29,79,21,312,272,2,3,47,29,139,13,135,59
0,8,12,108,33,40,27,138,35,13,1,55,48,67,1,14,26,63,67,21,89,22,29,125,124,46,16,47,6,145,71,26,51
0,82,31,65,56,14,171,197,13,32,38,22,16,37,16,57,18,90,36,84,61,60,69,346,37,28,1,35,75,46,25,81,47
0,18,66,11,27,14,126,55,15,51,30,1,32,107,57,17,44,17,71,77,77,58,1,306,305,41,41,42,83,20,143,84,2
0,69,87,42,1,45,116,115,54,0,11,2,10,26,16,34,14,63,2,15,46,54,26,405,72,2,35,39,23,88,13,2,7
0,50,42,17,58,35,71,157,8,32,15,19,35,6,38,47,28,56,55,54,51,30,23,280,105,11,43,0,101,157,44,145,17
0,93,56,41,2,31,104,150,19,54,20,41,15,8,5,12,35,43,65,50,36,10,43,149,127,18,37,43,3,91,139,174,14
0,11,32,84,5,24,56,146,32,25,12,22,22,11,35,54,49,54,43,48,37,4,68,293,215,6,55,33,6,52,29,41,11
0,4,76,17,17,47,10,53,35,36,27,11,3,41,33,60,9,28,89,24,73,55,44,412,167,48,5,50,97,192,15,164,11
0,75,50,44,60,18,139,104,59,60,41,23,43,53,21,19,35,76,51,47,79,39,50,331,384,10,51,32,41,118,54,50,15
0,51,84,8,48,12,87,49,7,49,23,5,19,32,44,25,60,18,15,6,69,73,19,410,196,49,51,36,106,59,57,93,26
0,90,58,16,7,46,146,139,49,24,0,49,60,104,42,45,46,71,26,39,44,32,79,236,77,38,47,51,104,26,135,208,48
0,85,65,109,42,21,12,66,59,14,45,56,16,38,22,5,5,66,17,9,62,61,36,53,201,3,11,5,101,164,60,41,29
0,91,81,90,2,24,52,5,48,21,22,3,57,86,15,0,42,11,78,86,87,67,56,50,376,42,34,30,116,54,13,43,14
0,8,37,115,37,28,149,53,2,5,6,4,7,115,29,27,18,73,44,54,54,4,36,205,100,59,34,18,96,119,98,181,27
0,100,71,31,2,17,37,34,0,19,17,53,31,79,15,33,55,63,38,55,7,72,35,204,331,13,59,14,28,27,106,149,15
0,32,79,13,60,17,14,168,0,28,22,26,32,34,6,22,32,86,16,89,83,68,9,144,44,53,40,17,111,21,94,85,56
0,27,26,104,18,40,11,84,44,39,37,0,20,28,32,19,23,59,31,87,6,49,63,270,83,8,0,48,114,80,108,188,5
0,61,52,96,17,25,124,59,47,43,32,56,18,43,12,35,52,43,90,57,17,12,19,29,388,43,18,33,57,113,28,170,16
0,60,89,73,44,35,93,105,16,36,38,48,36,7,56,52,18,22,16,55,24,67,44,305,411,39,23,50,39,45,149,6,49
0,58,74,96,26,47,0,15,5,20,19,57,36,97,57,38,10,89,30,17,53,51,31,191,238,25,48,26,7,168,140,192,13
0,38,1,76,39,11,122,37,57,45,35,21,23,98,51,54,22,78,62,23,69,59,50,116,16,34,49,35,48,107,148,111,6
0,17,37,4,58,27,193,19,18,59,17,33,28,43,12,50,39,1,48,39,45,27,36,419,309,40,7,0,83,80,2,187,27
0,67,69,1,39,20,90,68,35,22,25,35,55,118,6,10,49,15,22,30,8,89,74,89,327,41,15,22,90,115,27,198,15
0,37,76,66,20,9,137,68,7,32,23,9,25,80,41,16,6,26,67,14,25,79,52,145,250,5,41,20,97,50,129,207,59
0,50,67,35,31,2,115,43,46,11,20,58,9,86,25,11,5,48,68,82,46,38,38,377,361,48,34,22,51,199,107,8,47
0,58,65,82,4,54,93,171,21,41,11,46,42,58,42,21,21,7,35,26,24,6,54,363,57,33,32,60,39,111,128,96,31
0,70,2,39,9,18,106,31,4,38,27,5,22,1,16,19,37,56,13,67,62,49,29,57,64,16,26,48,25,45,92,147,60
0,71,38,16,4,39,175,95,35,60,30,60,35,33,10,46,33,44,89,38,8,2,56,38,277,57,43,26,68,77,115,138,57
0,98,70,85,58,36,115,47,14,26,30,0,19,94,25,1,33,55,5,55,17,77,5,94,377,36,57,56,8,171,50,88,1
0,8,37,14,23,15,142,121,57,11,1,36,24,17,40,36,35,38,24,44,72,80,80,381,124,30,10,56,109,149,82,176,52
0,0,24,103,22,23,2,48,55,44,19,53,13,102,56,3,58,6,88,32,27,52,82,4,120,3,12,15,94,68,7,87,24
0,32,54,109,54,39,64,134,21,2,31,27,25,0,24,1,35,62,35,89,40,12,48,390,361,5,20,9,91,19,110,144,39
0,57,31,63,37,18,31,190,1,26,6,26,6,66,36,50,43,27,75,75,2,86,76,186,0,14,11,31,67,8,130,121,24
0,50,78,118,3,23,47,28,19,39,26,7,31,74,40,22,59,47,74,29,84,33,14,366,313,11,31,53,46,189,3,22,2
0,90,38,103,40,47,25,128,9,60,7,5,40,34,12,18,57,17,66,71,43,33,90,156,340,42,58,40,110,57,33,125,50
0,89,52,117,1,39,129,198,44,5,24,33,23,8,7,53,35,4,25,83,71,69,11,413,241,47,43,9,7,180,18,56,32
0,90,77,4,33,6,98,24,13,13,2,38,7,82,52,45,3,58,61,29,83,30,9,296,385,26,2,42,42,154,36,205,41
0,23,90,71,55,51,127,52,0,31,33,15,14,111,53,19,5,12,54,83,8,52,6,314,325,42,7,31,109,137,81,60,18
0,55,8,117,46,21,29,138,47,58,23,30,55,7,32,25,1,3,26,41,5,51,26,373,341,54,18,1,71,141,148,132,46
0,18,37,72,38,15,35,180,0,16,25,45,2,9,6,44,59,62,48,56,10,76,23,331,3,24,43,46,44,25,92,190,39
0,2,60,19,22,11,175,43,32,21,31,56,24,79,20,40,25,88,53,52,21,37,79,2,99,13,59,51,60,142,60,51,20
0,54,79,6,49,40,189,69,33,6,42,43,7,91,48,16,57,57,11,85,18,54,68,370,267,5,45,43,50,53,104,60,20
0,3,12,39,42,32,194,134,29,35,12,60,58,21,48,40,35,47,75,45,26,17,90,318,219,11,36,32,80,185,88,15,29
0,94,80,105,54,16,123,147,43,8,43,55,8,39,57,54,2,32,87,11,74,42,43,138,68,31,35,10,44,2,14,34,54
0,18,28,30,49,38,95,188,15,10,5,32,31,15,6,56,5,4,86,24,68,2,27,232,113,25,11,38,81,199,23,32,0
0,22,38,55,27,2,189,12,51,20,21,44,3,32,13,44,58,83,25,35,48,31,25,266,146,9,59,10,117,199,28,113,52
