bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14,bus15,bus16,bus17,bus18,bus19,bus20,bus21,bus22,bus23,bus24,bus25,bus26,bus27,bus28,bus29,bus30,bus31,bus32,bus33
0,67,90,70,35,33,156,95,43,59,42,44,57,29,53,52,23,33,86,67,90,27,40,40,237,31,57,13,65,198,150,54,26
0,35,49,111,59,7,143,87,7,26,12,19,55,30,56,5,47,15,21,62,78,39,57,371,402,49,56,20,90,34,43,153,40
0,50,67,89,24,59,164,199,29,56,27,48,27,92,0,2,44,2,7,51,28,83,46,70,196,33,56,46,53,81,79,87,26
0,75,24,69,37,46,143,199,18,50,36,1,58,53,57,44,6,32,72,38,68,28,13,21,208,12,43,14,105,74,44,195,23
0,18,86,23,52,34,17,144,40,11,39,30,3,115,21,24,41,15,45,49,62,84,48,135,409,22,50,41,7,172,119,111,57
0,65,44,2,32,32,47,175,7,55,25,13,53,4,28,33,26,27,72,71,32,30,78,34,279,55,58,57,82,100,120,123,59
0,86,84,81,45,57,103,154,3,36,1,3,19,58,44,60,28,61,39,27,33,43,36,2,343,47,0,11,32,46,49,81,8
0,47,84,81,57,19,33,94,30,46,12,58,47,113,15,54,25,41,48,63,51,76,6,141,195,38,31,57,0,83,144,65,8
0,97,82,108,5,21,134,150,19,10,22,39,58,27,58,0,28,19,57,26,39,84,78,383,360,56,7,21,48,66,56,57,19
0,72,10,96,12,52,63,21,41,15,13,18,35,103,11,58,18,25,6,27,24,82,73,26,4,56,28,22,106,123,65,169,42
0,39,24,43,48,33,111,164,33,41,33,30,58,55,53,51,55,81,15,70,43,31,70,386,124,33,4,33,21,13,68,109,59
0,85,77,65,8,33,60,88,51,58,15,7,2,103,33,52,46,43,75,60,34,46,77,184,362,7,59,37,50,134,74,31,15
0,47,48,76,32,26,103,183,8,26,16,11,41,61,4,11,52,85,10,17,76,2,72,81,21,54,19,56,77,21,79,21,26
0,29,26,86,37,13,189,87,11,25,20,52,49,13,15,31,14,85,82,74,54,42,23,288,278,60,34,47,90,90,13,149,40
0,56,23,94,12,46,90,149,26,5,10,22,1,34,11,27,1,76,5,45,2,31,41,35,76,43,1,20,28,190,25,9,51
0,76,9,71,3,2,33,178,0,31,39,52,59,97,20,5,18,75,46,89,9,24,48,55,320,19,41,46,7,96,145,106,37
0,15,69,29,8,49,93,7,15,35,40,13,1,30,32,1,23,8,71,73,5,57,81,146,358,19,33,45,53,72,56,185,26
0,57,46,82,18,59,70,199,37,36,14,50,56,68,47,35,52,23,3,46,65,43,22,198,21,13,3,3,24,199,37,36,52
0,53,47,77,11,33,156,29,24,39,41,53,56,51,42,8,33,73,36,25,43,68,8,352,355,37,36,27,26,123,29,107,27
0,84,48,64,37,16,175,120,32,24,32,8,7,54,29,44,37,76,26,39,10,32,89,231,193,23,11,8,58,149,137,0,1
0,13,83,110,21,36,189,18,3,19,32,1,30,113,34,21,21,34,7,82,37,34,9,57,141,29,2,12,38,138,141,104,45
0,13,67,117,35,41,38,141,45,18,38,49,44,114,1,45,39,8,68,8,80,56,1,135,218,16,33,6,97,78,93,58,14
0,21,3,48,25,20,100,153,0,21,24,4,14,46,22,35,45,57,21,43,48,40,26,221,410,58,35,21,14,5,71,197,9
0,94,82,22,42,18,136,124,14,3,39,24,5,34,9,17,4,9,40,20,21,37,73,405,12,41,6,9,46,51,75,82,54
0,12,24,83,12,21,39,114,31,25,4,8,4,45,18,26,60,75,0,31,58,70,19,298,221,54,9,2,26,28,133,79,22
0,75,24,40,15,12,36,163,44,6,4,32,37,18,45,23,47,56,43,29,49,7,85,258,58,18,11,55,93,158,119,147,29
0,72,14,27,49,2,5,142,31,13,6,41,48,99,52,27,11,11,48,26,9,52,65,40,248,54,41,40,45,16,109,176,51
0,64,63,112,48,49,75,96,60,23,44,35,47,102,42,4,34,14,62,32,62,37,46,38,340,39,40,39,65,118,12,23,56
0,95,36,70,0,5,144,32,41,26,42,25,54,73,53,40,12,45,66,74,40,76,63,52,369,10,60,24,84,58,131,45,2
0,76,27,20,3,4,68,94,32,6,30,24,11,19,54,14,40,14,87,89,32,38,12,280,181,36,3,3,118,103,12,157,31
0,21,33,37,28,45,43,49,25,50,38,49,2,107,17,39,11,75,85,51,66,58,80,345,400,21,8,43,51,68,144,103,18
0,76,45,90,45,34,195,129,37,41,29,53,58,31,28,41,31,53,69,84,24,84,21,314,36,9,30,25,109,119,61,28,10
0,66,63,43,32,9,144,122,39,38,43,38,10,64,48,8,11,14,15,7,0,34,72,203,267,27,23,53,92,75,82,97,46
0,28,18,10,57,27,30,169,9,22,42,31,29,47,25,24,6,66,7,25,58,48,20,398,319,14,52,34,91,47,89,103,59
0,37,56,59,12,54,105,190,26,24,43,14,19,112,42,38,51,62,73,73,32,42,73,327,198,48,23,11,88,124,63,54,36
0,7,27,51,43,23,39,180,37,50,19,39,20,11,40,11,55,1,7,34,68,49,68,186,90,29,23,0,71,79,84,30,25
0,64,30,26,37,20,134,163,28,41,28,26,40,50,18,56,55,57,60,78,62,32,50,387,85,30,11,33,30,20,115,173,35
0,48,43,108,26,1,104,74,58,39,12,40,1,15,47,55,27,66,67,24,69,82,41,377,223,36,49,3,83,10,131,1,17
0,12,38,53,31,6,136,166,33,59,31,49,36,34,15,42,34,43,78,72,71,25,46,183,234,2,32,1,80,82,113,176,2
0,75,62,11,2,44,191,107,28,14,42,6,29,72,1,15,16,46,73,6,4,3,57,65,256,18,5,7,32,178,51,20,17
0,8,74,52,22,13,167,78,51,17,1,60,50,67,20,6,38,9,71,30,13,38,23,123,417,35,3,29,45,154,125,36,36
0,6,72,13,58,49,176,25,47,29,41,25,40,4,21,11,26,36,13,62,54,48,45,376,222,9,13,54,4,147,103,120,29
0,57,49,31,53,30,69,13,31,47,22,46,24,110,38,48,23,46,44,32,79,31,79,275,21,60,29,60,12,147,5,11,12
0,18,82,25,49,5,95,46,25,30,16,12,43,57,40,52,18,37,83,78,82,6,43,137,36,56,24,16,81,69,68,70,25
0,31,5,77,20,42,123,93,9,37,42,45,17,33,3,37,55,53,52,72,56,88,61,312,11,41,9,26,101,178,40,177,38
0,21,88,7,35,48,193,200,52,26,29,1,19,86,36,17,36,69,70,48,19,27,47,263,203,46,36,54,119,141,54,33,52
0,74,56,55,30,51,48,96,41,55,45,36,52,41,6,28,57,22,84,52,64,78,88,147,370,7,29,16,41,193,15,64,18
0,77,61,115,48,6,34,10,34,13,18,29,50,37,29,41,6,71,28,0,53,48,52,148,90,53,40,19,59,150,0,97,35
0,45,40,24,24,26,162,67,26,51,26,32,51,52,27,52,48,36,38,56,6,40,81,294,324,49,9,45,74,40,148,128,14
0,57,82,0,50,19,59,46,14,49,34,11,7,91,47,8,29,7,6,5,35,55,4,360,318,42,47,24,79,127,139,168,47
0,71,1,50,46,16,108,35,1,8,43,22,20,38,41,25,56,11,27,79,83,9,80,158,230,17,54,24,81,64,52,77,28
0,98,27,50,58,41,172,126,34,38,43,26,32,86,2,37,45,16,7,73,27,90,41,148,120,45,59,29,90,157,41,61,21
0,24,62,43,37,24,114,85,44,21,3,11,2,31,26,48,12,37,39,38,64,0,88,275,59,2,48,50,74,99,41,157,44
0,61,61,6,15,15,97,109,59,37,5,0,14,106,20,2,20,50,0,39,6,49,27,265,410,31,10,51,37,95,71,176,0
0,98,68,45,30,15,51,106,55,27,28,20,8,49,28,12,52,58,30,14,47,22,28,221,83,58,23,42,60,105,106,6,19
0,75,18,86,45,24,146,172,60,18,29,43,39,103,20,7,15,14,75,85,28,29,69,378,232,6,50,3,91,23,96,45,30
0,53,5,48,3,6,163,19,32,48,25,56,52,57,54,50,20,22,24,35,54,74,15,172,73,36,58,20,71,114,30,16,42
0,72,74,12,42,6,31,66,27,42,37,27,20,61,13,8,9,86,85,22,24,52,40,373,228,13,15,36,50,165,84,99,23
0,99,45,98,15,37,89,14,55,18,33,18,56,78,27,34,48,53,3,33,76,18,46,126,191,40,9,35,64,120,57,36,3
0,46,89,28,55,59,76,133,26,29,5,33,14,49,26,41,5,69,46,64,43,44,55,11,59,59,6,32,49,121,119,67,31
0,54,62,44,52,12,135,90,6,10,15,17,31,18,56,30,23,1,56,89,69,23,30,186,99,12,5,3,75,21,25,166,4
0,83,74,43,32,10,107,150,46,40,18,51,59,90,41,13,9,85,54,24,29,22,11,45,41,45,50,43,25,127,42,182,45
0,50,21,63,3,25,95,144,30,36,37,55,29,80,26,38,25,78,19,34,72,15,26,77,81,18,38,39,89,142,124,125,23
0,25,58,92,13,4,167,81,55,45,3,46,53,116,49,33,53,36,50,32,36,15,50,5,345,40,30,44,99,41,129,77,59
0,92,22,44,42,55,12,168,18,38,36,19,38,11,26,19,24,70,1,88,68,12,31,405,418,17,1,25,20,64,31,196,59
0,21,31,94,40,1,144,25,32,38,36,57,8,49,35,45,8,83,74,81,6,2,81,188,288,40,10,37,97,119,115,103,39
0,93,33,113,28,32,94,16,46,57,31,50,10,3,34,40,38,29,13,38,44,10,1,161,291,12,20,52,86,51,33,160,1
0,17,23,103,46,42,40,190,37,56,40,54,21,24,11,22,53,38,36,54,29,28,82,369,307,40,6,3,20,12,122,26,59
0,50,61,5,43,26,92,159,39,53,8,45,45,92,13,19,21,39,71,5,84,29,41,30,275,37,37,50,99,101,2,96,37
0,18,34,89,19,39,187,70,60,34,44,42,16,99,19,14,59,50,31,84,2,29,49,121,84,21,31,1,100,46,146,91,38
0,73,8,37,12,22,166,149,56,40,28,9,43,63,54,14,38,16,81,26,1,53,53,211,375,1,38,9,112,165,145,137,28
0,94,5,33,39,56,87,88,58,55,29,54,28,83,60,4,53,9,0,39,61,57,0,51,344,60,18,21,37,170,34,201,5
0,8,12,111,43,31,23,88,21,20,4,51,46,27,2,4,57,30,90,28,3,60,5,267,379,48,39,25,50,114,117,112,21
0,90,45,43,28,21,185,151,14,56,28,31,45,117,34,46,12,48,13,24,26,43,35,44,249,32,48,39,67,127,77,75,49
0,43,26,24,56,51,183,106,20,44,13,51,2,11,42,40,33,36,78,35,47,87,60,367,411,50,21,7,34,69,0,187,54
0,7,53,33,28,11,21,155,36,6,28,59,18,97,16,43,50,21,54,87,21,78,37,144,82,27,57,37,36,161,86,83,39
0,11,80,32,36,23,1,69,3,30,27,42,38,106,12,13,24,34,4,33,7,41,6,122,114,29,55,28,32,42,65,159,21
0,9,71,112,55,5,67,62,52,23,45,25,2,64,58,26,47,75,66,64,27,6,1,228,274,52,57,37,2,130,141,8,39
0,81,89,48,57,2,31,41,35,37,2,8,2,111,42,44,21,61,50,29,58,14,60,377,154,4,60,46,75,116,149,11,0
0,50,43,52,60,2,147,129,13,20,9,55,14,82,35,57,19,65,5,9,42,43,37,95,294,28,29,52,71,89,30,190,0
0,73,34,48,49,13,37,83,49,11,10,48,23,60,37,36,40,10,30,41,86,62,25,289,177,25,31,1,11,118,73,203,0
0,71,39,67,36,42,41,154,52,6,40,32,8,109,48,52,43,88,86,44,9,82,3,306,245,30,38,3,79,197,20,85,14
0,42,53,16,23,53,138,50,9,30,21,28,16,42,9,47,49,40,55,86,4,32,68,320,400,41,16,31,1,140,44,208,60
0,90,60,94,39,37,138,106,17,24,30,55,2,44,42,17,60,26,23,51,5,33,67,21,417,8,10,51,108,179,138,65,4
0,78,83,54,41,29,92,3,33,56,5,16,4,7,53,29,17,53,2,58,80,30,77,46,93,56,45,37,73,46,104,161,18
0,27,2,117,29,20,57,5,20,3,8,43,46,105,14,19,60,22,38,15,52,43,5,300,81,51,45,58,21,73,99,157,0
0,37,33,15,47,56,55,55,14,55,17,40,22,41,42,54,58,36,36,47,83,24,11,182,406,37,25,57,34,52,120,74,40
0,4,37,38,43,5,103,124,59,25,16,19,30,64,17,26,12,28,63,90,62,37,18,138,368,50,8,7,35,134,129,208,15
0,48,89,115,28,20,197,76,12,9,15,57,50,29,49,49,45,45,77,29,46,3,35,81,83,46,52,7,3,73,60,59,53
0,60,30,98,30,58,34,66,7,47,32,12,15,60,54,32,46,10,68,50,47,9,44,127,269,33,29,22,114,117,101,111,39
0,19,26,45,22,32,64,178,23,29,28,20,26,10,49,60,25,13,29,46,20,22,63,117,253,36,5,6,9,63,90,197,39
0,49,33,77,41,56,24,47,40,5,41,10,18,22,24,38,17,87,11,60,70,84,62,359,144,42,4,38,6,48,146,34,55
0,91,49,24,11,34,115,150,48,59,28,6,17,64,39,40,18,83,20,55,23,75,53,120,350,43,57,29,1,115,118,45,16
0,42,8,19,47,25,131,76,37,52,39,1,46,24,41,29,27,24,31,80,68,7,20,229,57,40,4,9,58,41,117,142,16
0,51,78,65,31,24,73,71,39,53,4,8,43,50,39,60,32,84,78,30,60,64,39,324,22,50,55,43,8,167,16,96,45
0,93,56,1,40,28,115,50,19,23,35,39,25,18,16,47,38,27,2,10,71,31,24,33,379,14,54,56,81,13,129,27,32
0,76,88,103,55,11,140,194,5,8,0,30,2,86,46,25,53,49,66,55,14,24,6,46,270,14,50,17,113,80,89,47,31
0,58,10,94,15,44,76,99,17,53,44,40,27,95,56,41,33,87,30,1,50,38,18,238,206,31,14,47,33,129,97,81,34
0,35,16,86,46,35,71,103,41,21,45,34,15,37,6,54,14,72,18,85,10,41,7,78,232,18,51,14,110,92,150,57,15
0,70,6,1,32,5,90,121,57,24,0,19,24,79,17,45,11,47,69,22,12,71,0,62,76,23,6,10,54,14,96,168,2
0,9,71,91,47,10,70,111,27,4,37,41,53,118,20,17,0,37,78,6,71,44,80,234,235,36,25,4,92,183,42,72,18
0,73,64,40,39,31,175,182,56,42,10,57,19,105,24,9,27,49,14,50,70,86,0,251,214,37,23,28,47,39,94,187,37
0,76,24,11,20,3,7,196,58,46,1,12,30,117,44,26,18,63,50,22,51,60,12,167,132,0,44,14,76,156,134,6,46
0,65,76,100,51,11,117,141,25,20,36,16,31,16,51,4,12,41,35,81,55,16,34,190,317,27,37,0,100,172,17,38,14
0,97,43,42,48,50,192,135,9,43,17,40,12,59,10,58,54,76,35,56,24,19,34,152,166,47,9,7,52,22,14,156,49
0,74,81,82,12,17,32,41,32,37,7,31,17,47,41,43,11,5,21,22,24,24,78,351,179,15,56,7,19,21,142,185,10
0,40,12,36,58,56,172,179,22,43,36,41,29,15,23,3,44,65,73,90,70,29,87,73,352,15,22,42,47,4,108,21,15
0,35,68,22,1,17,16,113,57,40,29,20,31,114,9,18,43,68,20,89,90,34,3,153,30,3,15,51,79,171,14,59,12
0,17,83,23,41,8,74,2,42,34,42,32,54,97,10,20,4,87,3,74,9,32,82,131,399,4,59,43,20,25,100,108,48
0,67,6,118,60,28,150,63,35,33,41,6,47,89,36,22,57,2,45,48,21,51,69,144,401,25,53,38,114,40,95,67,5
0,8,36,15,7,28,171,95,58,15,40,29,45,69,46,36,7,64,72,49,62,80,78,97,327,17,7,12,28,124,5,129,16
0,70,26,106,4,6,196,55,13,50,20,54,3,58,40,30,30,50,87,4,22,55,16,259,202,49,12,18,10,80,128,191,47
0,38,5,46,8,44,41,31,7,16,9,20,41,95,0,1,47,48,73,15,87,73,4,254,60,60,33,50,115,26,145,189,16
0,53,38,102,8,26,169,139,20,45,42,24,2,49,42,38,7,11,46,21,60,11,57,227,394,29,38,25,83,16,17,165,34
0,88,36,26,5,37,155,157,60,57,23,41,6,56,7,29,32,1,66,80,89,7,19,245,169,19,49,19,39,141,61,104,18
0,55,29,78,57,44,117,128,16,36,28,7,60,58,31,42,28,42,16,86,61,43,72,23,184,24,56,33,2,150,123,157,10
0,66,71,100,12,37,46,116,48,16,43,21,52,65,17,60,9,21,56,39,48,40,8,45,47,50,45,35,111,165,15,105,18
0,59,42,95,50,50,69,117,27,49,3,56,44,64,20,4,46,65,33,43,79,25,78,23,355,24,2,20,37,93,72,197,16
0,68,28,107,48,36,49,162,39,24,23,28,12,110,14,45,60,90,48,29,49,35,27,381,300,35,24,22,21,62,36,119,23
0,46,81,105,59,4,119,200,23,46,43,2,24,99,39,43,17,25,70,85,76,36,28,321,243,37,30,32,19,44,2,71,28
0,45,19,57,47,38,183,81,41,3,11,7,7,55,39,41,7,38,90,52,37,89,43,14,143,24,32,16,20,126,23,89,38
0,91,24,113,4,4,142,119,31,59,24,53,50,21,45,60,15,22,6,17,82,64,39,409,268,6,5,19,115,180,133,138,26
0,85,10,55,5,58,149,135,32,41,44,54,41,48,37,5,7,87,72,75,75,11,78,243,110,56,45,2,71,177,22,210,26
0,57,89,10,22,49,39,68,3,51,9,30,54,39,3,16,40,56,59,16,58,13,32,276,328,25,54,57,106,146,19,39,15
0,6,74,52,46,38,190,9,4,58,1,50,8,15,54,42,47,43,80,89,21,12,0,359,260,33,41,18,22,178,99,186,15
0,53,9,68,22,47,53,185,44,54,43,45,37,117,37,27,49,62,70,61,84,22,73,267,182,7,48,2,52,131,128,147,19
0,50,52,106,31,15,198,190,2,53,42,50,47,80,40,15,14,48,27,58,15,48,45,225,256,33,28,0,84,28,81,136,25
0,48,23,72,48,29,16,150,10,5,29,5,3,105,43,21,18,8,77,27,42,23,43,302,385,27,6,12,31,139,74,16,0
0,12,14,112,42,51,168,161,11,13,2,23,13,63,49,44,57,26,88,85,70,76,67,266,92,24,41,6,77,188,115,7,27
0,70,63,94,6,44,198,179,50,32,42,43,58,111,11,46,57,56,41,90,36,33,10,276,369,5,43,41,11,151,34,199,35
0,27,23,112,5,58,129,170,59,46,32,27,2,45,11,28,40,55,9,52,76,15,85,399,200,59,51,20,41,147,96,97,21
0,65,86,12,58,29,47,20,22,37,10,60,31,70,4,2,25,49,81,66,61,65,46,97,27,17,28,58,100,59,118,18,42
0,55,27,76,18,26,102,156,47,27,26,18,32,23,33,41,37,87,51,65,62,87,89,226,241,23,1,24,9,131,83,93,42
0,36,9,113,25,50,27,143,3,10,15,8,47,116,1,1,13,65,14,76,0,87,26,282,44,30,56,29,30,160,65,208,38
0,14,76,39,26,20,18,19,40,21,18,36,23,119,42,59,41,51,14,37,15,49,67,364,310,10,32,59,38,151,139,22,48
0,74,67,116,27,5,102,71,54,35,11,59,49,18,33,0,16,13,53,69,55,20,86,404,325,13,50,11,85,178,84,55,51
0,93,28,48,44,56,127,74,41,44,25,34,5,48,13,57,21,69,83,2,74,59,5,227,134,14,8,17,89,57,131,190,49
0,61,16,6,60,19,22,164,50,14,21,42,9,2,26,5,43,70,46,32,72,0,30,397,16,52,51,60,109,154,95,160,42
0,77,61,95,11,29,167,128,29,13,5,19,20,112,7,45,34,32,12,44,5,5,3,351,189,7,50,34,33,139,9,79,32
0,9,46,64,26,11,195,99,4,19,40,53,48,115,57,44,49,34,84,41,4,38,58,394,199,8,35,9,25,140,131,60,30
0,93,75,72,15,10,65,88,55,39,39,60,59,19,5,15,27,79,43,80,31,48,49,216,238,56,22,22,113,130,104,124,44
0,39,30,53,59,55,29,66,5,15,37,55,36,65,58,18,19,11,68,85,13,61,84,357,374,25,59,1,79,154,41,25,45
0,27,27,25,13,35,67,18,60,17,40,39,21,58,23,13,46,82,6,53,81,41,78,394,292,28,41,55,91,128,0,154,6
0,25,17,17,23,1,46,37,19,28,25,36,6,39,21,39,2,57,65,12,59,23,48,135,347,35,56,33,6,26,144,110,24
0,66,65,74,24,25,164,119,37,55,17,52,29,115,19,34,18,34,17,15,13,63,36,386,129,28,2,15,3,161,67,192,27
0,22,47,77,41,39,28,67,15,22,37,45,6,32,57,27,10,0,14,82,71,25,75,162,249,52,11,16,1,180,17,81,56
0,87,38,1,3,11,45,58,49,27,33,13,8,108,14,18,36,10,58,74,29,56,28,145,193,8,2,48,113,33,14,30,8
0,28,0,102,42,3,75,146,52,51,35,48,46,37,15,10,21,8,35,90,62,52,72,418,122,43,2,38,68,147,41,115,6
0,10,73,113,55,7,166,151,0,13,41,45,2,115,31,19,10,11,14,35,48,30,4,50,236,51,25,30,32,73,105,71,5
0,86,0,100,34,46,133,146,12,4,22,14,50,88,48,9,47,82,4,19,30,11,39,307,416,20,20,47,29,70,30,94,14
0,36,9,77,49,37,188,116,4,48,42,21,29,109,16,53,46,16,37,32,12,51,44,45,166,48,39,60,24,0,142,92,39
0,99,40,19,35,59,1,4,43,52,19,16,25,23,10,2,56,76,31,25,10,88,60,164,248,6,41,15,47,50,59,167,7
0,23,36,104,47,25,88,67,37,59,14,3,57,90,59,33,26,16,89,48,62,89,75,94,100,25,24,29,101,171,130,110,29
0,99,50,63,51,58,42,156,33,28,12,31,53,83,12,52,57,32,37,35,75,15,77,205,359,59,53,22,118,86,51,129,59
0,55,33,18,29,9,170,77,54,51,25,60,21,46,29,54,18,86,0,58,25,80,76,67,206,6,58,29,22,123,139,56,47
0,60,4,33,46,29,30,16,30,24,13,37,48,91,45,11,53,40,90,87,10,79,60,312,250,7,38,39,6,70,117,32,10
0,76,25,120,30,47,134,81,16,19,3,59,43,84,46,7,56,63,22,85,87,12,33,50,51,45,24,16,116,93,115,121,60
0,0,75,33,24,53,135,38,49,23,8,38,20,31,56,49,9,88,75,45,58,68,52,46,325,5,25,17,10,46,47,166,0
0,97,66,83,28,19,187,107,45,31,44,28,58,68,32,23,59,37,41,69,28,78,56,254,87,3,5,28,76,200,72,33,14
0,46,44,54,1,51,173,165,59,52,30,22,37,51,47,40,9,60,7,54,77,56,65,282,314,47,59,2,42,0,9,55,13
0,61,50,53,41,3,15,59,32,14,18,44,60,90,33,14,59,83,30,4,51,22,9,89,415,44,2,19,84,121,117,53,31
0,45,11,62,3,19,73,44,27,21,14,42,6,5,17,17,40,30,49,80,46,49,43,209,188,60,20,35,37,30,52,133,13
0,83,51,79,50,29,95,153,41,55,36,17,22,13,57,1,15,60,5,89,36,85,72,305,200,42,36,53,43,123,132,115,24
0,93,61,21,33,55,162,11,46,34,23,36,7,24,51,10,51,30,77,33,74,48,40,371,404,32,41,30,60,29,107,210,30
0,73,6,76,4,14,63,82,39,58,7,48,46,28,39,39,47,48,52,1,12,24,67,238,39,22,25,1,118,114,21,170,23
0,93,9,77,15,27,192,133,8,13,30,59,13,20,28,36,2,20,45,27,49,74,55,337,383,15,38,47,16,117,50,103,30
0,24,31,59,41,41,170,47,24,26,36,31,39,62,37,55,10,23,10,62,87,88,31,61,402,44,11,8,108,154,30,119,3
0,92,44,1,30,39,128,122,50,15,22,55,17,47,42,46,5,13,0,49,33,6,9,414,257,11,49,26,5,140,130,170,0
0,68,68,97,17,59,92,72,29,42,45,0,44,10,41,11,24,70,41,8,37,48,42,222,58,35,57,52,104,58,9,144,36
0,31,70,23,14,53,158,81,38,21,41,45,30,42,44,35,35,6,81,18,86,78,63,94,96,29,2,54,30,12,126,160,17
0,72,63,19,31,17,8,11,32,5,11,24,31,5,11,33,5,69,90,27,55,90,85,80,130,59,18,58,1,193,33,24,51
0,40,37,80,47,57,91,26,33,56,8,59,7,54,53,21,40,35,89,42,49,88,57,168,364,24,20,11,34,8,82,15,59
0,81,22,1,43,35,150,97,21,48,9,22,57,106,33,11,58,8,34,85,53,70,76,344,406,52,0,57,108,20,134,1,32
0,85,73,82,5,36,29,29,27,44,6,5,3,76,8,12,21,83,24,16,35,44,11,275,366,55,3,58,86,183,13,37,25
0,89,83,63,22,51,121,13,27,31,10,8,12,1,48,37,6,24,19,51,57,21,87,365,70,49,47,15,113,101,38,122,37
0,55,44,93,28,3,60,81,29,54,18,34,54,61,55,29,39,31,73,17,38,36,57,351,139,58,46,29,109,169,54,183,14
0,89,47,30,38,3,181,79,11,19,40,50,8,90,49,10,56,17,23,61,72,21,86,172,211,24,44,39,33,27,39,15,8
0,82,0,83,55,2,30,147,9,50,4,19,41,98,38,39,9,9,26,81,12,47,52,176,14,37,8,51,33,110,25,75,30
0,8,25,81,56,40,41,132,12,41,37,48,5,27,18,13,8,31,19,49,74,41,45,166,105,37,13,50,31,132,22,121,9
0,18,58,45,37,51,32,130,24,41,28,23,12,22,20,26,43,68,58,63,32,36,10,262,84,4,54,41,98,64,63,118,22
0,60,9,21,25,50,16,197,55,22,7,38,42,43,40,9,21,73,33,86,52,26,58,399,148,56,10,39,115,148,136,172,5
0,82,15,96,33,45,163,101,24,47,35,57,44,91,25,11,38,56,48,89,70,85,71,169,66,30,17,34,63,12,52,49,48
0,42,31,85,16,54,194,17,52,34,4,56,23,45,29,39,23,50,38,61,89,17,6,389,188,33,36,40,21,99,127,92,23
0,14,46,69,40,51,29,0,24,5,38,54,6,81,39,50,59,60,63,51,39,52,46,122,158,55,33,0,102,16,103,203,1
0,32,29,87,44,45,85,132,25,16,42,47,2,87,24,20,58,57,24,32,62,54,60,75,126,46,34,6,19,88,106,152,11
0,15,49,74,12,58,49,117,1,1,41,33,26,41,26,12,37,63,48,65,18,88,6,395,194,54,42,52,57,142,70,59,6
0,21,83,7,25,36,101,96,48,9,10,33,19,67,30,41,33,40,59,4,15,77,26,272,141,18,41,5,98,151,106,55,50
0,69,58,78,20,38,118,135,23,59,5,6,14,103,31,19,56,54,11,23,39,19,78,280,73,25,52,7,71,148,98,115,12
0,100,40,91,18,1,200,65,48,3,20,0,41,104,46,49,29,13,8,16,63,72,81,39,368,36,9,60,99,192,41,37,19
0,78,86,113,14,58,166,71,29,34,22,53,10,93,20,51,55,76,33,22,66,74,69,272,197,16,42,26,111,21,59,115,52
0,21,72,48,48,3,13,143,48,0,0,46,43,10,26,4,52,60,64,36,62,26,18,318,327,17,9,42,67,176,61,109,31
0,92,61,36,36,25,41,188,25,29,31,56,9,48,55,47,28,83,88,49,28,61,50,407,133,28,42,8,18,94,40,97,52
0,76,90,29,6,0,63,64,47,42,10,4,12,22,47,1,15,75,64,55,39,72,80,251,170,21,57,26,43,190,62,11,0
0,62,22,55,50,16,191,64,56,8,1,34,18,42,28,27,41,66,87,48,12,68,90,45,357,7,20,49,94,193,8,11,46
0,49,63,71,33,54,200,51,59,34,22,44,4,49,4,41,33,53,7,17,87,77,31,177,74,35,26,12,85,139,72,33,17
0,19,22,3,46,39,107,8,30,54,25,16,25,51,14,25,5,14,0,22,50,4,11,265,296,31,30,18,59,22,39,3,15
0,89,70,61,48,17,45,76,5,22,19,56,48,67,47,4,5,33,80,23,83,30,77,203,280,15,44,22,115,30,136,43,32
0,69,39,62,12,26,126,142,53,43,21,19,1,77,22,47,29,2,18,0,23,1,48,116,78,21,26,60,1,99,44,48,44
0,70,24,66,21,54,108,49,25,23,10,54,3,35,59,11,34,34,44,20,76,37,36,327,383,53,41,35,120,24,72,64,46
0,97,22,61,35,40,149,130,11,33,35,2,20,11,35,44,31,50,47,44,87,68,77,407,206,7,56,25,105,86,143,19,41
0,71,51,71,26,17,84,20,43,36,36,56,53,82,52,30,38,6,44,34,76,43,49,113,268,51,56,33,36,61,42,94,0
0,63,21,69,13,12,144,156,4,42,27,30,48,77,16,49,47,45,71,23,10,63,5,69,330,15,41,26,64,116,96,157,47
0,34,36,101,34,54,106,73,14,26,40,12,6,93,26,24,58,16,66,73,56,0,30,34,350,21,5,10,40,148,95,158,43
0,84,52,12,58,34,183,157,8,42,5,21,13,112,60,51,22,1,3,24,33,20,11,155,384,22,55,58,21,193,5,65,15
0,20,2,107,33,17,180,118,59,53,45,5,3,65,8,48,26,26,70,75,74,83,20,170,348,7,39,59,31,164,59,2,17
0,26,1,77,26,3,81,120,5,27,3,14,52,8,60,47,57,5,23,75,70,1,31,131,82,21,55,26,48,196,99,194,20
0,7,27,3,14,1,107,18,0,18,12,26,35,16,56,1,16,89,8,71,66,87,29,102,241,42,17,18,90,83,27,57,10
0,96,82,93,49,44,71,80,23,6,29,31,58,38,51,50,47,53,30,43,66,42,87,124,138,51,59,59,39,96,121,209,38
0,54,41,58,30,49,39,163,49,26,9,59,0,23,46,19,32,51,67,79,49,48,15,358,156,39,45,21,109,172,107,169,7
0,98,82,42,56,20,53,125,1,24,15,47,18,52,31,43,6,42,27,13,83,79,53,265,177,31,3,18,71,187,45,9,0
