bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14,bus15,bus16,bus17,bus18,bus19,bus20,bus21,bus22,bus23,bus24,bus25,bus26,bus27,bus28,bus29,bus30,bus31,bus32,bus33
0,39,24,64,0,0,34,49,3,7,15,14,7,17,7,5,7,3,19,19,11,8,0,115,162,6,6,12,16,245,29,81,22
0,58,23,36,0,16,69,12,5,6,6,6,6,36,0,1,20,40,38,26,27,4,13,181,143,10,13,12,40,183,52,91,40
0,48,9,8,21,19,21,9,0,2,10,3,8,44,0,19,12,20,34,18,40,21,48,4,85,18,18,7,54,252,18,57,1
0,29,38,30,22,19,43,8,7,18,2,4,35,29,9,4,16,40,1,8,4,40,5,100,182,17,0,4,14,361,20,74,2
0,37,18,47,21,9,24,25,7,10,4,8,14,68,8,0,17,13,26,28,4,35,16,105,86,13,10,13,1,420,52,3,3
0,4,6,36,24,1,43,21,6,19,18,0,26,64,2,1,0,33,19,30,20,21,37,74,53,18,5,5,40,95,2,86,32
0,3,3,22,1,3,49,62,6,8,9,19,8,32,10,13,8,27,20,27,18,8,22,67,57,18,11,11,60,85,48,15,15
0,9,10,15,5,0,67,78,7,9,26,31,9,48,1,1,15,32,36,3,4,20,6,7,47,23,3,16,12,338,52,79,13
0,41,19,13,4,8,93,88,20,20,30,9,11,14,0,3,17,11,5,0,20,20,27,4,199,15,8,20,7,567,31,19,9
0,56,1,19,20,5,66,11,7,19,27,8,29,35,2,17,12,22,14,19,2,0,34,177,53,6,16,14,46,140,33,18,33
0,38,9,51,8,4,56,40,17,5,5,8,30,77,7,9,9,19,7,1,36,3,49,120,31,23,23,14,32,109,1,39,29
0,0,8,46,29,7,17,65,0,6,8,15,32,44,8,0,5,21,19,2,29,2,40,105,133,8,9,3,6,313,50,16,12
0,45,21,19,24,20,43,94,7,11,21,35,27,43,9,16,10,13,30,23,13,4,8,132,196,13,7,6,10,41,25,17,19
0,17,7,67,13,10,84,95,2,18,6,33,16,15,2,1,2,27,27,32,19,17,40,114,100,2,9,2,15,301,51,89,16
0,16,9,46,10,2,81,25,7,7,4,33,9,6,9,4,0,5,6,25,15,28,34,136,82,0,10,9,22,29,34,88,32
0,24,19,69,23,14,39,44,16,15,30,10,29,33,8,14,3,17,35,36,19,17,35,3,53,23,20,14,39,80,9,76,3
0,42,25,35,3,16,65,64,5,4,9,23,21,24,7,2,16,6,2,6,7,29,8,56,175,7,18,14,10,197,29,71,24
0,2,10,42,27,19,88,39,12,15,20,12,31,45,10,4,5,10,1,18,15,2,48,55,143,12,16,17,40,484,54,84,17
0,23,14,8,4,2,12,46,13,8,8,12,24,77,6,14,2,38,40,8,23,20,45,28,36,15,13,11,30,111,49,11,37
0,13,18,17,28,1,10,56,3,19,4,19,25,19,3,0,14,16,17,27,21,35,23,128,38,20,1,9,25,214,41,5,23
0,42,34,80,9,10,5,75,18,7,20,32,3,11,5,18,5,38,24,29,18,4,22,37,43,18,11,19,35,128,70,92,31
0,35,21,64,17,5,44,47,14,7,8,11,23,28,0,16,12,28,0,38,8,3,25,194,28,14,15,5,32,213,27,46,27
0,55,0,16,15,13,37,90,6,13,18,24,14,59,4,15,5,40,8,13,39,10,22,143,74,21,23,11,45,239,63,26,36
0,38,26,49,30,15,86,46,1,18,9,35,2,21,3,8,14,22,28,12,4,11,24,119,125,13,15,12,46,375,70,71,1
0,52,29,41,26,2,64,1,14,10,18,27,18,46,6,0,2,4,4,38,11,2,36,5,79,5,8,14,67,486,33,13,11
0,28,10,41,23,15,85,30,17,9,22,31,26,3,10,5,11,2,7,4,20,15,5,38,180,3,3,18,2,79,52,93,15
0,19,35,2,20,9,57,28,6,12,27,28,6,18,7,2,1,36,15,40,15,3,23,116,20,12,8,3,70,341,26,99,25
0,2,40,18,14,1,73,31,18,16,30,32,35,76,9,15,8,15,30,25,3,17,49,46,193,4,0,12,54,564,16,49,1
0,46,5,75,29,0,40,45,8,10,27,16,17,68,5,18,4,16,24,8,13,30,43,195,59,15,25,17,7,338,37,67,34
0,27,18,10,9,7,97,15,1,3,10,23,13,69,10,7,13,39,28,5,18,17,45,50,63,4,7,1,3,88,16,27,39
0,20,7,54,23,13,17,22,1,2,22,21,16,63,10,9,12,21,15,29,17,8,16,176,173,21,23,3,67,178,64,4,25
0,46,9,24,6,3,96,29,6,3,9,33,22,77,7,0,4,33,36,16,0,22,13,30,112,17,19,3,23,600,19,81,38
0,26,18,40,11,20,13,54,12,2,13,1,24,64,6,11,5,6,34,34,39,11,41,11,10,15,13,7,27,472,45,83,3
0,8,37,16,29,10,60,76,10,13,25,22,25,61,7,8,13,35,3,1,28,9,24,140,35,17,19,6,54,471,22,88,35
0,24,31,52,14,12,98,30,17,4,25,19,32,49,2,1,1,13,7,26,3,38,40,158,147,17,18,5,42,310,52,12,28
0,54,17,49,28,17,23,66,11,12,23,34,31,50,6,7,17,14,35,35,15,13,13,190,163,0,1,13,52,125,67,10,5
0,15,4,44,2,17,97,32,2,16,27,2,26,29,0,10,6,12,0,22,10,32,10,177,160,23,8,17,31,166,63,66,7
0,30,31,31,27,1,45,23,7,10,3,31,22,38,1,13,19,9,22,19,2,39,49,45,56,20,21,16,29,523,8,34,2
0,39,32,74,10,10,47,29,7,9,6,9,21,45,7,4,14,2,21,19,39,16,41,193,183,9,6,7,68,143,48,23,19
0,39,37,70,9,18,77,58,4,1,6,20,17,11,8,14,1,4,35,17,14,27,25,155,88,5,23,14,13,13,10,92,35
0,15,4,66,4,3,15,34,18,5,28,34,6,48,9,20,1,35,4,23,20,20,18,104,118,18,5,11,66,519,69,32,14
0,50,18,40,19,19,100,35,20,13,7,17,22,36,5,19,6,4,9,4,28,19,22,72,77,13,17,14,24,8,43,9,30
0,52,39,18,8,13,31,14,11,10,17,5,25,13,5,10,0,33,27,21,5,23,8,125,174,17,3,4,45,258,51,99,35
0,14,27,65,8,5,98,2,0,6,27,13,28,79,4,5,19,35,31,2,3,22,6,80,196,14,23,17,61,44,12,78,32
0,23,9,45,26,19,85,35,15,4,11,8,9,45,0,14,13,10,3,10,2,20,18,164,117,25,17,15,6,401,27,80,16
0,1,28,51,20,11,47,77,18,14,1,27,17,29,5,18,12,20,10,2,8,23,10,138,29,13,6,9,43,159,45,91,23
0,20,8,19,1,19,45,26,15,16,30,23,25,17,1,9,3,16,25,21,18,18,31,94,102,6,16,8,13,331,20,98,5
0,10,20,50,9,8,0,90,1,9,21,17,21,59,9,11,6,35,23,18,20,4,26,139,0,4,25,18,53,29,21,10,5
0,57,23,1,22,0,86,55,18,2,10,18,8,9,5,14,11,40,17,22,32,36,7,127,85,9,21,0,49,152,53,56,8
0,24,13,35,27,9,73,36,13,8,1,30,0,41,3,13,11,1,9,14,30,26,2,105,56,21,19,0,15,526,45,30,1
0,40,32,21,1,3,38,61,16,19,13,25,4,65,4,20,12,32,30,17,24,35,1,87,47,4,8,9,45,333,10,35,28
0,6,33,23,11,10,90,44,12,12,9,8,22,50,0,14,1,37,6,30,33,14,48,88,48,6,11,10,25,267,28,11,32
0,23,31,6,4,15,51,29,1,6,1,26,2,79,1,0,19,35,30,20,32,1,0,109,0,18,0,7,20,219,68,45,13
0,29,1,30,26,0,43,48,3,17,17,34,6,62,8,13,13,7,22,11,33,33,16,32,30,23,20,10,40,268,0,33,16
0,25,8,45,29,19,21,9,6,14,6,7,33,17,9,8,15,14,4,10,23,0,50,136,64,8,10,4,9,285,48,25,4
0,20,15,55,15,7,43,61,4,13,12,12,25,70,10,20,9,25,13,28,31,16,44,35,84,4,6,6,33,150,29,55,14
0,17,14,27,8,2,27,30,14,7,9,35,2,18,6,13,3,19,12,0,23,17,26,79,23,2,5,0,19,92,13,14,34
0,44,35,55,29,0,74,86,6,15,13,9,21,68,8,19,13,40,7,5,31,21,1,193,171,18,1,6,53,505,13,14,40
0,2,26,61,5,5,71,50,20,17,30,7,24,12,2,18,5,39,12,14,21,5,26,76,4,2,14,9,37,300,13,5,16
0,4,22,79,8,6,36,22,4,15,18,11,26,68,3,20,19,27,3,40,0,1,46,23,71,11,22,3,20,152,45,33,8
0,60,13,6,23,7,9,86,12,16,23,31,23,43,3,17,0,37,11,34,35,27,30,80,50,11,20,8,32,483,0,3,21
0,57,11,44,8,8,56,85,11,2,22,26,25,79,10,17,20,19,18,27,30,9,17,69,88,7,7,19,47,72,64,5,11
0,27,31,75,18,18,43,4,3,4,1,4,2,22,0,2,18,29,32,6,30,39,3,167,0,24,25,11,42,67,63,32,1
0,57,17,42,12,7,89,86,13,10,0,17,1,5,0,17,6,35,34,40,19,38,41,181,43,17,21,10,65,440,28,48,36
0,0,12,30,9,2,53,38,6,15,23,27,34,43,1,19,17,13,16,27,26,15,29,112,137,24,11,9,68,91,13,61,37
0,8,21,63,14,17,54,65,1,2,18,7,18,10,9,10,3,39,23,27,9,6,23,49,12,13,4,20,66,510,26,17,10
0,1,27,34,4,8,42,28,8,11,27,26,32,80,5,15,2,4,6,17,6,30,33,16,160,0,8,3,1,234,28,16,34
0,13,38,59,27,15,45,17,17,0,22,8,7,26,1,9,17,36,16,31,12,34,18,53,32,5,10,5,69,106,23,85,29
0,6,24,6,4,14,95,6,9,0,19,26,31,45,0,6,0,35,17,18,3,34,7,111,149,3,2,9,14,151,40,36,8
0,34,25,79,20,6,20,98,14,5,6,5,22,23,0,12,4,38,23,26,9,11,3,137,91,21,2,10,64,23,19,23,20
0,27,23,32,21,4,12,9,13,11,30,9,9,8,1,16,5,36,4,39,14,6,44,60,177,12,17,12,2,149,10,21,12
0,14,20,47,30,8,91,25,12,9,20,28,3,9,5,16,8,4,39,18,35,17,23,117,8,19,11,15,20,525,58,2,27
0,23,19,43,13,16,44,32,6,20,4,9,22,17,7,9,17,12,32,35,29,25,14,107,108,9,14,12,16,395,60,6,14
0,41,22,3,19,0,53,27,9,12,5,14,9,61,0,8,18,23,36,6,14,5,42,153,41,8,3,6,2,121,55,53,6
0,34,23,24,22,16,73,8,4,12,6,0,30,46,7,12,6,1,35,8,21,26,27,89,151,23,11,13,10,441,24,95,11
0,41,14,71,16,6,67,25,0,9,9,18,12,4,6,15,2,23,25,13,16,33,16,13,38,17,0,11,69,596,62,7,6
0,27,10,41,29,20,3,81,3,16,4,27,9,47,6,12,9,7,14,24,0,40,28,69,98,15,7,0,21,124,15,29,20
0,40,3,11,20,19,4,71,6,18,14,20,29,28,0,5,13,1,17,35,11,11,17,160,86,24,12,20,6,51,50,29,18
0,49,22,13,15,20,74,43,14,6,28,23,15,54,6,16,16,34,13,28,23,22,49,72,25,22,24,1,62,290,45,84,22
0,13,29,62,7,16,74,1,10,6,27,16,25,52,3,2,13,12,13,13,11,26,29,126,90,9,23,10,48,581,39,27,13
0,10,35,48,13,19,77,84,13,19,16,31,19,6,7,8,8,25,40,34,17,39,30,85,12,5,2,12,45,524,68,43,21
0,15,7,37,5,3,86,67,10,11,17,20,12,58,8,5,5,0,31,38,17,38,41,4,92,10,12,10,34,109,67,91,32
0,12,33,33,12,14,54,74,7,16,10,10,7,38,5,6,4,12,25,18,19,39,41,196,178,21,3,17,66,88,41,88,1
0,0,37,30,11,3,79,89,16,0,7,4,22,43,9,12,19,23,4,12,19,35,2,105,116,6,16,0,68,161,69,89,34
0,34,36,58,15,12,22,9,17,5,10,35,23,61,0,17,16,34,17,9,27,6,46,32,128,14,4,17,11,47,55,42,26
0,55,22,19,7,7,72,83,19,13,11,16,30,33,10,5,6,34,15,36,28,14,39,90,187,25,23,15,66,109,63,82,8
0,19,10,10,3,14,10,60,3,14,25,1,34,57,9,8,5,4,34,17,3,16,28,73,79,12,15,4,66,503,54,73,34
0,50,12,76,25,9,44,77,5,14,8,12,7,59,7,0,5,7,30,17,26,12,12,146,147,19,8,14,43,589,22,72,24
0,47,20,25,28,0,75,22,2,1,17,11,20,1,9,20,16,20,3,40,33,27,4,80,87,22,22,8,65,489,44,49,29
0,0,14,47,29,11,39,2,18,9,25,13,27,24,1,16,11,5,10,9,39,24,18,75,25,17,21,18,55,429,22,86,1
0,56,24,52,9,14,86,13,16,16,4,6,19,56,10,14,2,35,12,29,12,7,28,16,136,21,7,8,54,314,9,48,22
0,57,28,16,14,16,52,38,6,0,22,9,19,66,6,17,8,22,17,12,18,32,17,105,9,13,19,4,20,470,7,36,8
0,43,25,48,27,5,63,5,18,12,22,25,5,34,8,10,0,1,7,20,29,18,37,101,200,12,1,20,22,295,9,80,25
0,34,24,71,2,8,70,34,0,6,0,8,19,45,6,2,14,32,0,37,13,13,8,98,76,19,23,0,19,373,27,25,3
0,31,27,25,4,20,92,57,6,12,12,23,30,24,5,11,6,18,7,25,36,36,3,1,176,19,0,1,13,428,10,29,7
0,19,11,63,30,13,0,29,15,14,10,17,15,8,9,13,2,3,30,31,4,13,26,72,124,15,11,18,12,127,33,39,33
0,3,2,13,13,16,92,11,8,0,20,18,1,10,9,3,16,13,8,39,24,12,48,74,79,11,2,14,56,98,42,67,8
0,24,22,8,30,17,72,45,14,18,15,34,1,23,10,3,6,3,10,38,5,38,27,176,95,6,7,15,38,336,9,32,39
0,32,38,34,1,15,66,10,4,19,12,28,25,21,6,11,2,6,28,22,11,11,13,195,40,17,10,11,61,307,17,21,23
0,57,15,1,8,6,36,44,17,5,20,30,4,1,3,8,19,30,4,25,4,11,50,130,52,10,0,18,2,290,1,89,14
0,21,34,49,23,4,91,91,14,19,4,3,2,10,8,1,15,5,21,29,1,18,34,40,23,6,13,6,30,545,6,29,15
0,55,22,14,18,1,52,70,3,0,18,16,32,2,1,10,13,6,25,31,27,36,35,32,166,17,18,9,34,543,6,49,1
0,13,12,50,25,9,63,47,1,6,26,30,7,26,1,15,9,33,21,18,27,22,37,17,176,1,9,15,39,270,23,3,2
0,38,4,7,12,14,17,76,19,15,12,29,18,33,7,20,15,38,27,25,3,32,7,150,90,2,25,10,61,522,66,3,39
0,13,36,4,11,14,26,100,5,8,2,27,13,67,7,10,11,34,29,21,1,1,19,99,76,12,1,11,34,284,22,61,6
0,5,10,64,7,4,79,50,9,18,14,10,9,63,5,12,6,10,0,7,19,23,34,122,139,7,12,17,13,565,63,58,32
0,22,20,45,20,13,87,41,5,19,30,31,16,49,0,18,5,23,14,21,34,3,34,133,26,3,8,4,23,580,27,46,1
0,11,39,25,22,15,88,60,8,6,19,16,32,4,9,7,13,27,33,24,6,30,40,74,129,15,4,0,12,87,44,47,34
0,7,10,37,2,2,10,76,12,10,19,25,10,29,7,10,0,27,4,37,8,1,36,144,133,10,2,10,33,593,1,39,24
0,18,7,31,22,19,78,38,20,6,23,16,26,33,9,18,6,31,21,36,23,37,49,152,46,15,6,9,3,598,32,79,12
0,29,32,60,26,11,89,21,4,2,28,35,7,60,0,20,9,24,13,24,7,38,43,107,29,5,8,14,16,284,9,1,3
0,40,1,33,13,13,69,29,5,12,14,21,17,43,1,14,13,40,38,35,26,20,20,68,27,18,19,12,45,250,1,74,18
0,18,6,28,5,14,64,7,19,13,2,14,22,26,2,6,20,16,25,33,28,11,34,126,103,3,10,11,45,277,61,97,3
0,47,9,12,15,12,98,9,0,12,0,3,28,71,10,1,9,31,36,12,28,33,9,138,74,6,15,16,19,189,25,91,24
0,32,5,59,15,7,97,20,9,1,11,21,7,8,3,5,16,9,36,5,30,0,20,62,191,18,13,15,28,120,23,65,0
0,51,16,31,15,17,9,83,12,15,30,2,26,61,10,8,6,35,27,22,0,12,46,188,53,1,19,14,25,505,27,45,20
0,22,15,48,21,6,26,40,1,15,25,32,31,16,2,8,1,24,35,11,31,29,36,122,149,21,12,14,54,175,5,32,7
0,15,15,76,10,18,1,3,18,12,19,11,18,15,10,14,8,33,29,9,40,12,43,83,143,18,4,8,23,65,12,55,39
0,27,12,24,6,16,93,37,4,0,1,27,32,69,2,7,18,16,2,0,36,1,49,186,167,21,17,3,50,75,0,64,5
0,10,11,73,14,15,65,75,4,14,20,18,21,48,4,0,13,36,25,22,11,12,47,29,46,4,8,0,47,590,13,83,26
0,55,35,40,13,17,66,78,19,7,18,11,29,21,4,13,5,15,6,15,17,37,3,138,163,3,8,1,58,575,47,2,2
0,2,8,53,18,4,78,72,11,19,12,29,9,41,3,2,5,35,15,30,40,6,10,169,196,17,4,3,27,194,59,74,2
0,45,11,46,10,8,24,79,5,15,4,10,11,50,3,9,5,13,27,19,19,27,18,198,47,1,6,19,40,530,22,82,17
0,54,9,19,15,6,60,11,3,20,17,31,13,40,3,13,16,39,34,20,15,28,42,49,35,0,10,3,54,316,20,66,23
0,18,30,27,22,13,92,8,9,2,20,4,35,51,8,15,12,36,34,14,5,34,23,153,29,13,16,14,62,355,5,52,6
0,44,28,56,21,12,47,86,4,6,5,31,6,4,2,13,15,0,30,11,25,35,0,119,71,18,12,10,50,563,27,100,40
0,41,24,58,9,4,45,11,1,14,9,9,30,19,8,14,17,17,25,11,7,35,43,179,2,16,12,16,59,118,69,55,6
0,36,37,69,29,15,34,8,8,0,0,23,5,34,7,0,6,8,7,15,39,4,32,157,200,25,6,20,41,154,21,83,22
0,55,37,6,12,11,57,84,13,10,2,10,5,45,4,10,4,25,6,32,12,4,43,157,104,16,24,6,16,106,58,99,10
0,48,17,0,18,20,7,79,0,19,6,18,8,15,4,19,11,32,1,15,33,31,50,9,195,18,12,6,31,227,31,66,18
0,50,37,61,22,7,98,3,17,20,17,6,4,47,9,1,15,32,27,12,27,0,42,160,188,24,11,6,21,591,63,78,10
0,31,11,6,20,15,37,57,4,9,11,18,29,2,1,20,15,25,37,24,21,23,40,107,192,1,5,13,28,405,3,6,27
0,32,24,13,20,6,2,12,4,10,1,29,7,18,9,4,16,1,30,10,30,8,1,110,141,5,23,3,68,166,10,4,31
0,38,32,41,9,6,90,97,5,0,23,27,35,61,0,18,15,0,38,21,33,12,9,136,81,0,14,1,3,533,28,50,30
0,5,28,4,14,8,68,35,11,10,21,31,21,76,2,4,15,21,3,6,7,40,4,107,66,9,2,3,0,128,68,99,33
0,9,27,26,16,6,85,51,12,7,11,26,6,42,2,5,15,13,30,20,9,29,1,51,57,19,20,20,46,394,44,50,5
0,23,5,44,5,4,96,95,12,2,5,0,27,49,1,7,6,3,39,1,3,24,20,152,78,18,11,8,38,590,59,32,6
0,26,16,71,0,15,24,36,2,16,8,8,16,14,1,5,10,37,23,33,25,35,24,184,132,24,1,8,35,236,59,8,39
0,17,30,46,19,0,26,70,5,0,15,33,31,50,4,17,5,7,17,33,1,10,12,4,19,2,18,4,0,72,37,25,13
0,32,13,55,29,1,58,22,1,18,15,3,21,31,5,2,13,36,24,17,37,7,22,116,45,9,13,11,44,540,32,86,25
0,28,5,21,27,9,56,0,1,13,24,21,6,67,6,10,5,11,17,6,18,30,48,80,9,14,6,11,44,404,12,35,3
0,56,8,69,20,10,80,35,9,16,23,13,13,52,7,8,15,31,17,30,24,33,5,95,90,12,9,19,17,35,52,88,22
0,48,14,56,18,13,2,73,11,15,1,3,25,16,3,2,18,25,11,29,35,18,42,7,118,3,24,3,50,557,19,53,38
0,32,38,64,6,16,37,13,9,11,19,29,23,48,6,17,17,13,16,19,32,29,1,79,129,21,9,18,38,344,34,90,18
0,27,25,37,3,14,1,31,3,8,8,19,27,80,6,18,0,12,25,37,16,23,16,82,124,20,6,2,53,115,12,37,40
0,42,3,69,19,18,72,4,9,6,23,27,23,79,0,20,18,18,29,15,37,12,50,76,25,19,21,20,10,301,36,98,34
0,43,16,61,15,11,15,89,16,13,24,31,26,65,3,20,6,23,22,12,37,17,16,145,115,15,17,6,26,244,19,24,7
0,25,13,17,12,12,50,38,6,11,28,2,17,13,10,4,15,1,2,34,30,23,35,64,97,21,5,7,22,92,4,33,7
0,15,5,79,3,2,31,8,14,20,7,19,19,62,6,5,5,13,5,11,31,13,36,68,80,6,23,19,2,32,52,7,22
0,26,28,59,20,2,80,44,2,3,11,12,15,51,1,5,11,12,0,4,25,10,42,26,18,24,23,4,70,400,9,29,25
0,5,9,41,0,14,48,30,3,19,30,6,19,65,9,9,11,8,8,0,15,28,11,113,48,17,3,9,39,29,65,11,26
0,22,31,64,9,1,82,94,19,7,5,23,28,0,4,20,7,3,34,30,39,9,12,104,169,21,2,17,8,576,17,98,35
0,58,38,1,20,6,72,62,10,6,15,8,9,35,5,14,18,8,18,2,32,5,30,150,162,15,11,1,65,558,4,68,25
0,15,35,7,12,15,29,9,14,13,22,23,18,62,6,5,14,39,2,33,16,29,32,76,119,17,11,4,46,600,67,54,14
0,26,26,79,22,5,75,88,20,6,0,11,6,79,1,9,9,21,5,13,17,23,49,109,107,19,17,4,68,142,1,68,7
0,18,6,51,6,0,53,48,1,19,18,7,33,13,5,0,8,30,40,16,40,10,50,196,90,23,14,15,15,421,13,11,23
0,18,1,15,22,14,34,51,5,4,27,20,6,59,10,2,17,23,30,12,26,1,28,102,24,10,25,15,28,51,51,30,23
0,13,14,68,14,6,37,95,20,10,24,25,6,31,0,14,0,12,37,3,23,16,6,119,93,0,25,12,17,291,51,80,30
0,16,11,18,16,13,38,3,4,19,16,1,24,41,1,9,2,29,14,24,21,4,31,73,34,21,8,16,47,161,43,57,26
0,16,22,73,12,4,30,87,15,14,19,3,1,14,2,18,17,19,34,7,28,15,9,69,72,4,3,13,65,504,70,23,34
0,54,6,31,1,18,55,61,4,8,21,26,24,46,1,12,10,32,40,30,22,32,49,169,69,16,17,5,24,450,21,64,14
0,44,16,71,20,3,79,98,2,12,23,28,12,20,9,5,5,13,1,8,34,27,22,192,80,10,14,2,44,108,0,27,23
0,12,36,6,20,16,8,60,18,16,18,34,26,33,4,6,8,27,21,3,1,14,23,143,75,10,21,0,1,99,16,72,26
0,13,36,16,9,0,25,12,7,11,19,29,10,45,1,18,18,40,34,5,4,1,18,154,163,11,12,18,55,58,14,30,28
0,55,32,23,20,3,33,6,7,19,25,21,23,28,0,0,17,24,1,8,35,39,35,12,44,4,24,20,9,303,45,12,26
0,10,25,79,0,15,92,52,17,5,6,15,19,43,10,7,0,30,36,25,38,31,38,128,36,14,14,6,40,88,8,0,19
0,44,30,28,10,6,59,19,8,0,29,29,22,32,9,14,19,28,17,5,38,9,30,181,82,22,6,15,11,499,33,76,5
0,23,23,23,24,6,25,77,10,12,17,30,25,34,0,9,5,7,14,38,32,15,44,188,187,24,17,9,14,163,29,29,11
0,44,18,45,5,5,73,98,16,7,17,7,31,36,3,5,14,30,14,6,19,39,22,86,32,2,7,14,25,348,53,88,9
0,52,24,38,30,17,11,43,15,20,25,27,9,80,7,2,19,39,3,20,17,2,20,46,72,18,14,20,46,142,23,87,35
0,4,29,33,4,0,52,13,17,15,7,3,6,17,2,3,12,28,33,19,12,2,36,174,108,2,7,20,63,195,69,66,23
0,33,7,26,29,16,66,51,6,4,20,21,2,28,10,19,2,18,35,33,30,7,17,53,145,10,19,17,39,450,24,100,28
0,10,32,70,29,5,56,20,20,18,7,27,12,43,5,13,4,17,37,13,37,38,42,167,123,21,1,11,3,180,6,100,11
0,39,12,58,16,18,41,72,18,15,25,21,2,64,8,17,14,36,28,13,21,39,39,68,109,0,15,10,0,266,50,44,26
0,11,15,68,29,16,91,86,11,19,1,26,11,72,2,10,9,28,33,32,3,25,26,86,137,24,23,7,62,77,22,57,20
0,51,9,15,23,4,30,31,13,5,23,30,11,9,5,14,1,18,7,40,1,16,38,140,116,24,23,7,47,86,48,51,10
0,59,8,51,16,0,50,44,5,5,20,34,26,60,5,4,20,8,25,35,17,13,41,81,170,6,20,11,10,544,10,60,21
0,22,7,2,4,11,15,54,6,9,12,34,35,64,5,2,7,13,39,31,12,20,5,61,126,15,22,5,69,445,20,58,38
0,26,34,65,11,8,44,45,2,19,15,15,12,58,2,20,8,29,0,25,11,10,9,30,94,0,15,11,38,265,37,14,22
0,22,16,44,23,20,45,54,9,13,13,26,9,46,7,9,11,32,5,6,21,17,8,46,96,15,3,3,29,531,52,32,15
0,0,20,40,13,16,70,81,19,6,0,8,24,20,4,4,20,12,10,32,6,18,9,149,11,4,11,4,33,246,46,42,7
0,30,0,74,10,4,36,89,8,17,21,1,30,34,4,7,5,1,29,10,14,20,17,119,110,21,19,3,53,547,2,81,12
0,4,25,14,8,0,34,1,17,18,26,14,35,33,4,0,8,35,23,23,24,22,35,64,42,3,19,7,31,417,15,85,21
0,29,20,31,17,5,74,90,16,20,3,14,4,57,2,11,1,38,7,22,27,38,31,113,62,17,22,18,68,389,47,73,38
0,6,22,28,1,0,27,66,13,15,25,13,35,40,3,9,12,12,28,32,30,12,49,67,64,25,10,20,57,309,24,47,24
0,35,33,53,13,6,61,9,11,9,28,32,2,17,9,7,11,15,37,12,21,31,50,4,0,22,2,3,58,327,34,70,29
0,13,10,17,5,4,57,21,13,11,13,34,13,62,1,10,12,20,3,4,20,1,24,158,57,1,3,18,6,461,30,88,8
0,48,29,14,0,13,55,84,11,14,28,26,3,54,3,9,18,36,18,11,31,40,32,48,143,22,15,10,34,510,6,93,13
0,21,18,70,21,10,80,36,2,14,20,15,6,44,10,20,5,1,23,3,7,19,31,82,157,3,7,0,66,440,55,55,27
0,20,27,21,28,20,48,55,19,9,1,25,3,19,4,0,16,27,27,20,12,21,35,17,147,8,1,6,22,309,41,92,7
0,41,9,57,12,6,83,81,6,13,15,30,1,72,3,1,0,39,13,12,11,2,1,97,2,9,18,11,28,214,32,43,21
0,2,33,22,8,17,22,48,4,11,24,20,4,53,0,7,5,33,29,7,19,16,0,198,194,9,13,3,38,70,32,59,31
0,60,12,56,22,4,88,4,10,3,18,35,33,43,0,0,20,7,40,2,10,20,45,164,39,8,21,8,36,292,25,34,23
0,52,6,36,30,9,97,55,16,14,13,34,21,8,1,2,3,25,0,3,26,20,17,35,102,11,20,1,57,543,43,39,16
0,8,13,64,27,6,28,1,20,1,1,31,5,52,6,5,7,33,18,30,29,29,44,100,17,9,9,15,69,116,40,71,39
0,27,19,30,18,14,2,71,1,15,18,9,32,62,1,2,19,7,10,25,5,3,42,137,196,9,0,6,69,86,0,66,19
0,60,5,45,29,15,53,21,11,7,13,27,18,16,5,19,4,39,25,32,30,1,21,165,104,17,16,10,14,356,51,6,31
0,4,4,48,2,15,26,39,15,13,19,13,4,30,10,8,4,9,39,19,29,23,29,182,86,19,1,12,33,304,26,38,4
0,47,33,51,11,1,1,50,10,18,10,33,9,64,5,3,3,1,27,14,11,33,3,31,176,5,21,12,50,371,44,74,28
0,25,8,55,25,0,9,65,17,15,8,8,32,56,0,10,3,11,3,16,22,18,50,70,132,15,5,2,23,384,44,38,0
0,0,37,24,16,0,32,16,10,17,10,29,35,76,5,16,9,34,13,34,32,33,39,95,196,0,17,0,19,469,56,24,29
0,11,25,42,21,6,69,60,8,12,10,26,19,33,1,2,7,8,3,5,32,21,9,2,132,0,18,14,26,270,20,89,22
0,30,19,48,12,8,85,94,18,14,12,24,11,47,8,5,19,32,28,27,20,3,22,158,143,7,24,12,27,406,21,30,37
0,53,31,13,29,9,95,7,3,1,14,7,23,48,2,19,20,21,22,30,40,13,2,116,88,2,24,7,11,551,2,73,15
0,49,30,41,11,12,76,1,13,19,27,19,34,7,6,19,20,21,32,40,8,1,23,45,133,16,0,8,53,581,59,60,31
0,30,23,77,5,8,54,23,17,9,9,27,33,15,0,13,14,3,19,18,28,34,33,62,100,2,11,6,29,220,66,67,17
0,35,29,43,9,13,86,24,18,15,18,2,10,72,6,0,17,24,7,37,37,9,30,27,6,24,25,17,3,440,63,39,5
0,9,20,48,19,2,93,32,19,0,13,5,5,43,0,15,4,17,38,29,14,4,32,108,192,19,7,8,24,66,11,98,40
0,28,6,30,10,16,41,41,18,11,10,19,10,12,1,9,10,2,30,12,15,17,28,117,80,13,5,0,53,525,55,92,15
0,57,1,10,5,14,93,45,4,15,5,0,32,15,6,10,8,0,34,3,19,6,18,51,188,16,0,8,4,98,14,34,0
